d_case_no,d_name,d_last_kno_addr,c_case_type,c_violation,c_violation_date,c_location,c_plea,c_plea_ent_by,c_status,c_so_no,c_deposit_amt,c_in_collection,c_installment_plan,j_finding,j_penalty,j_balance_due,j_date,j_due_on_date,j_branch
13089484,HOUR GLASS AND TRIM SERVICE INC,"N86W16200 ARTHUR AVE, MENOMONEE FALLS, WI 53051",Traffic citation,"Statute 346.675(1), Veh Owner Liability-Hit and Run",2013-08-26 13:59:00.000000,PARKING LOT / N 25TH ST,No Plea,,Closed,S5441026,681,No,No,Dismissed without Prejudice,0,0,2013-10-30,2013-10-30,2
13090395,ARYAN INVESTMENTS LLC,"3726 CANADA GOOSE XING, RACINE, WI 53403",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2013-03-08 00:00:00.000000,2553 N 35 ST,No Contest,Taral Patel,Active,10068471,0,Yes,No,Guilty,1170,1150,2014-02-18,2014-04-21,1
13090396,CITY WIDE INVESTMENTS LLC,"25933 MUSKEGO DAM DRV, MUSKEGO, WI 53150",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2013-06-07 00:00:00.000000,8940 N MICHELE ST,No Contest,Court,Active,10275591,0,No,No,Guilty,600,600,2013-11-13,2018-04-05,2
13090397,PLK PROPERTY MANAGEMENT LLC,"13050 W BLUEMOUND RD, ELM GROVE, WI 53122",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2013-01-28 00:00:00.000000,3353 N 16 ST,No Contest,Defendant,Active,9983831,0,No,No,Guilty,430,430,2013-12-03,2014-02-03,2
13090400,DIVINE MOMENTUM REAL ESTATE LLC,"901 S WHITNEY WAY, MADISON, WI 53711",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2012-05-09 00:00:00.000000,4723 N 29 ST,No Contest,Court,Closed,9471401,0,No,No,Guilty,5000,0,2013-11-13,2014-01-13,A
13090401,NATIONAL 427 LLC,"4000 S PINE AVE, Milwaukee, WI 53207",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2013-06-03 00:00:00.000000,425 W NATIONAL AVE,No Contest,Court,Closed,10244201,0,No,No,Guilty,330,0,2013-11-20,2014-01-21,A
13090402,FEDERAL HOME LOAN MORTGAGE CORP,"Apt. 14fl One South Wacker DRV, Chicago, IL 60606",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2013-04-03 00:00:00.000000,2947 N FARWELL AVE,No Contest,Court,Closed,10117241,0,No,No,Guilty,960,0,2013-11-14,2014-01-13,2
13090631,WELLS FARGO BANK NA,"3476 Stateview BLV, Fort Mill, SC 29715--7203",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2013-02-20 00:00:00.000000,4469 N 37 ST,No Contest,Defense Attorney,Closed,10031701,0,No,No,Guilty,2100,0,2014-02-27,2014-05-28,3
13090965,MULTI CULTURAL FULL GOSPEL OUT REACH MIN,"1341 W JUNEAU AVE, MILWAUKEE, WI 53233",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2013-02-28 00:00:00.000000,1339-41 W JUNEAU AVE,No Contest,Court,Active,10050211,0,No,No,Guilty,400,400,2013-11-21,2014-01-21,3
13090985,WISCONSIN HOME BUYERS NETWORK LLC,"N112W16298 Apt. 103 MEQUON RD, GERMANTOWN, WI 53022",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2013-04-15 00:00:00.000000,2371 N 15 ST,No Contest,jeremy arrington,Closed,10143241,0,No,No,Guilty,765,0,2014-01-07,2014-04-07,1
13090986,CEDAR SQUARE LLC,"936 Apt. 1 N 15TH ST, MILWAUKEE, WI 53233",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2012-11-27 00:00:00.000000,945 N 17 ST,No Contest,Defense Attorney,Closed,9880301,0,No,No,Guilty,600,0,2014-01-21,2014-04-21,3
13090990,J & G RODMAN INVESTMENTS LLC,"2928 E KENWOOD BLV, MILWAUKEE, WI 53211",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2013-02-05 00:00:00.000000,2933 N MARYLAND AVE,No Contest,Gaura Rodman,Closed,9997751,0,No,No,Guilty,480,0,2014-01-21,2014-04-15,3
13090992,PROVANTAGE PROPERTIES LLC,"P.O. BOX 359, SANDY, UT 84091",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2013-03-12 00:00:00.000000,2806 N 28 ST,No Contest,Court,Closed,10069211,0,No,No,Guilty,980,0,2013-11-21,2014-01-21,3
13091395,MOTOR GROVE INC,"1297 LAKEVIEW RD, WEST BEND, WI 53090",Parking,"Ordinance 101-34-1, Contested Parking Citation(s)",2013-04-11 04:33:00.000000,,No Plea,,Closed,,0,No,No,Dismissed without Prejudice,0,0,2013-11-05,2013-11-05,3
13091410,BALESTRIERI ENVIRONMENTAL & DEVELOPMENT,"1538 COUNTRY CLUB PKY, ELKHORN, WI 53121",Municipal citation,"Ordinance 66-12-9-g, Conduct Asbestos Abatement w/o Permit",2013-05-28 10:00:00.000000,700 W STATE ST,No Contest,Court,Closed,NS010329681,311,No,No,Guilty,311,0,2014-01-07,2014-01-07,1
13092111,4401 NORTH AVENUE LLC,"2331 N 39TH ST, MILWAUKEE, WI 53210",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2013-06-27 00:00:00.000000,4401 W NORTH AVE,No Contest,Court,Closed,10302391,0,No,No,Guilty,230,0,2013-12-04,2014-02-03,A
13092112,NEW COVENANT 4401 COMMERCIAL LLC,"2331 N 39TH ST, MILWAUKEE, WI 53210",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2013-06-27 00:00:00.000000,4401 W NORTH AVE,No Contest,Court,Active,10302391,0,No,No,Guilty,230,230,2013-12-04,2014-02-03,A
13092113,HOME ALLIANCE II LLC,"500 N 99 ST, WAUWATOSA, WI 53226",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2012-11-13 00:00:00.000000,1954 W KEEFE AVE,No Contest,Gregory Alles,Closed,9879221,0,No,No,Guilty,230,0,2013-12-04,2014-02-03,A
13092114,GCH INVESTMENTS LLC,"2132 W HIGHLAND AVE, MILWAUKEE, WI 53233",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2013-05-10 00:00:00.000000,3112 W GLENDALE AVE,No Contest,George Harrell,Closed,10203901,0,No,No,Guilty,680,0,2014-02-06,2014-04-07,2
13092116,US BANK NA,"11200 W PARKLAND AVE, MILWAUKEE, WI 53224",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2013-05-02 00:00:00.000000,2924 N 27 ST,No Contest,Court,Closed,10185101,0,No,No,Guilty,1280,0,2013-12-04,2014-02-03,A
13092119,S PRICE REAL ESTATE HOLDINGS LLC,"4801 W NORTH AVE, MILWAUKEE, WI 53208",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2012-09-25 00:00:00.000000,2107 N 48 ST,No Contest,Court,Closed,9753521,0,No,No,Guilty,930,0,2013-11-20,2014-01-21,A
13092137,RIVERHOUSE INVESTMENTS LLC,"7201 W BURLEIGH ST, Milwaukee, WI 53210",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2013-04-16 00:00:00.000000,2838 N 61 ST,No Contest,Court,Closed,10148291,0,No,No,Guilty,880,0,2013-11-20,2014-05-05,3
13092139,MIDWEST INVESTMENT ASSOCIATION LLC,"9302 W BLUEMOUND RD, MILWAUKEE, WI 53226",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2013-01-11 00:00:00.000000,3001 N 39 ST,No Contest,Yosef Goldstein,Closed,9958841,0,No,No,Guilty,780,0,2014-03-06,2014-06-04,2
13092142,757 NORTH BROADWAY LLC,"757 Apt. 200 N WATER ST, MILWAUKEE, WI 53202",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2013-03-01 00:00:00.000000,751 N BROADWAY,No Contest,Nora Pecor,Closed,10051771,0,No,No,Guilty,230,0,2013-12-04,2014-02-03,A
13092144,JP MORGAN CHASE BANK NA,"3415 VISION DRV, COLUMBUS, OH 43219",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2013-05-02 00:00:00.000000,7524 N 89 ST,No Contest,Court,Closed,10190691,0,No,No,Guilty,380,0,2013-12-04,2014-02-03,A
13092145,FROM START TO FINISH CARPENTRY SERVICE L,"1035 Apt. 25 N 23RD ST, MILWAUKEE, WI 53233",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2012-10-25 00:00:00.000000,2741 N 24 PL,No Contest,Court,Active,9822061,0,No,No,Guilty,1780,1780,2013-12-04,2014-02-03,A
13092147,OLSON RE LLC,"2263 N LAKE DRV, MILWAUKEE, WI 53202",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2011-10-20 00:00:00.000000,133 W PITTSBURGH AVE,No Contest,Court,Active,9097471,0,Yes,No,Guilty,1880,1880,2013-12-04,2014-02-03,A
13092150,REGENCY RENOVATIONS LLC,"6650 Apt. D311 W STATE ST, WAUWATOSA, WI 53213",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2013-02-20 00:00:00.000000,3048 N PALMER ST,No Contest,Court,Active,10037571,0,Yes,No,Guilty,4280,4280,2013-12-04,2014-02-03,A
13092168,V AND J FOODS INC,"6933 W BROWN DEER RD, MILWAUKEE, WI 53223",Municipal citation,"Ordinance 68-01, Food License Regs-Adoption of State Law",2013-09-06 12:00:00.000000,6544 N 76TH ST,No Contest,Court,Closed,61520126,676,No,No,Guilty,676,0,2013-11-07,2014-01-06,1
13092954,NU 2 U APPLIANCES,"1957 W HAMPTON AVE, MILWAUKEE, WI 53209",Traffic citation,"Statute 341.04(1), Non-Registration of Vehicle",2013-09-24 19:24:00.000000,HAMPTON AVE W / 42ND ST N,No Contest,Court,Closed,S5750404,88.8,No,No,Guilty,88.8,0,2013-11-11,2014-01-10,2
13092955,NU 2 U APPLIANCES,"1957 W HAMPTON AVE, MILWAUKEE, WI 53209",Traffic citation,"Statute 344.62(1), Operate Motor Vehicle without Insurance",2013-09-24 19:24:00.000000,HAMPTON AVE W / 42ND ST N,No Contest,Court,Closed,S5750415,114,No,No,Guilty,114,0,2013-11-11,2014-01-10,2
13092956,NU 2 U APPLIANCES,"1957 W HAMPTON AVE, MILWAUKEE, WI 53209",Traffic citation,"Statute 343.45(2), Permit Unauthorized Person to Drive",2013-09-24 19:24:00.000000,HAMPTON AVE W / 42ND ST N,No Contest,Court,Closed,S5750426,114,No,No,Guilty,114,0,2013-11-11,2014-01-10,2
13093127,DIVINE MOMENTUM REAL ESTATE LLC,"901 S WHITNEY WAY, MADISON, WI 53711",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2012-05-03 00:00:00.000000,2221 N 39 ST,No Contest,Court,Closed,9462931,0,No,No,Guilty,5000,0,2013-11-20,2014-01-21,A
13093129,DIVINE MOMENTUM REAL ESTATE LLC,"901 S WHITNEY WAY, MADISON, WI 53711",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2012-05-08 00:00:00.000000,2559 N 35 ST,No Contest,Court,Closed,9475111,0,No,No,Guilty,5000,0,2013-11-20,2014-01-21,A
13093130,DIVINE MOMENTUM REAL ESTATE LLC,"901 S WHITNEY WAY, MADISON, WI 53711",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2012-05-08 00:00:00.000000,3120 N 27 ST,No Contest,Court,Closed,9470901,0,No,No,Guilty,5000,0,2013-11-20,2014-01-21,A
13093133,DEUTSCHE BANK,"11200 W PARKLAND AVE, Milwaukee, WI 53224",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2013-03-06 00:00:00.000000,6650 N 114 ST,No Contest,Court,Active,10076061,0,Yes,No,Guilty,5000,5000,2013-11-20,2014-01-21,A
13093136,4239 N 38TH LLC,"901 S WHITNEY WAY, MADISON, WI 53711",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2013-01-02 00:00:00.000000,4239 N 38 ST,No Contest,"neil rubnitz, POA",Closed,9937861,0,No,No,Guilty,280,0,2013-11-20,2014-01-21,A
13093142,ROSS LLC,"21 FISKDALE CIR, MADISON, WI 53717",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2013-04-29 00:00:00.000000,1709 N FARWELL AVE,No Contest,Court,Active,10176221,0,Yes,No,Guilty,530,530,2013-11-13,2014-01-13,A
13093143,ALLEN MOORE PROPERTIES LLC,"N55 W20829 CARTERS CROSSING CIR, MENOMONEE FALLS, WI 53051",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2012-09-20 00:00:00.000000,2969 N 48 ST,No Contest,Court,Closed,9745531,0,No,No,Guilty,1630,0,2013-11-20,2014-01-21,A
13093157,SUNLITE BUILDING CORP,"1517 W PIERCE ST, MILWAUKEE, WI 53204",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2012-12-20 00:00:00.000000,1512 W PIERCE ST,No Contest,Thomas Kranick,Closed,9926401,0,No,No,Guilty,225,0,2013-12-12,2014-03-12,2
13093158,MIDWEST INVESTMENT ASSOCIATION LLC,"9302 W BLUEMOUND RD, MILWAUKEE, WI 53226",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2013-04-29 00:00:00.000000,412 N 31 ST,No Contest,Yosef Goldstein,Closed,10175851,0,No,No,Guilty,580,0,2014-03-06,2014-06-04,2
13093159,DIVINE MOMENTUM REAL ESTATE LLC,"901 S WHITNEY WAY, MADISON, WI 53711",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2012-05-08 00:00:00.000000,2555 N 36 ST,No Contest,Court,Closed,9476061,0,No,No,Guilty,5000,0,2013-12-04,2014-02-03,A
13093160,DIVINE MOMENTUM REAL ESTATE LLC,"901 S WHITNEY WAY, MADISON, WI 53711",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2012-05-08 00:00:00.000000,2507 N 38 ST,No Contest,Court,Closed,9476111,0,No,No,Guilty,5000,0,2013-12-04,2014-02-03,A
13093161,DIVINE MOMENTUM REAL ESTATE LLC,"901 S WHITNEY WAY, MADISON, WI 53711",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2012-05-08 00:00:00.000000,3620 W CLARKE ST,No Contest,Court,Closed,9475301,0,No,No,Guilty,5000,0,2013-12-04,2014-02-03,A
13093162,DIVINE MOMENTUM REAL ESTATE LLC,"901 S WHITNEY WAY, MADISON, WI 53711",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2012-05-07 00:00:00.000000,2543 N PALMER ST,No Contest,Court,Closed,9470141,0,No,No,Guilty,5000,0,2013-12-04,2014-02-03,A
13093163,DIVINE MOMENTUM REAL ESTATE LLC,"901 S WHITNEY WAY, MADISON, WI 53711",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2012-05-03 00:00:00.000000,519 W RING ST,No Contest,Court,Closed,9467151,0,No,No,Guilty,5000,0,2013-12-04,2014-02-03,A
13093164,METRO RENOVATIONS LLC,"W2789 DEERBORN DRV, NESHKORO, WI 54960",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2013-04-10 00:00:00.000000,3630 N 25 ST,No Contest,John Gonsalves,Closed,10147031,0,No,No,Guilty,270,0,2013-12-04,2014-02-03,A
13093165,NATIONWIDE ADVANTAGE MORTGAGE COMPANY,"8040 Apt. 400 EXCELSIOR DRV, MADISON, WI 53717",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2013-02-22 00:00:00.000000,5943 N 63 ST,No Contest,Court,Closed,10039061,0,No,No,Guilty,2965,0,2013-12-04,2014-02-03,A
13093581,STILL CONSULTING LLC,"W8099 CLOVER VALLEY RD, WHITEWATER, WI 53190",Municipal citation,"Ordinance 200-42-2-a, Certificate of Occupancy Required",2013-09-09 11:49:00.000000,2634 N 24 ST,No Contest,"Nathan Schoenborn, RA",Closed,NS10436301,303,No,No,Guilty,200,0,2014-02-04,2014-04-07,1
13093582,CB AND MOORE MANAGEMENT LLC,"2701 W FAIRMOUNT AVE, MILWAUKEE, WI 53209",Municipal citation,"Ordinance 200-42-2-d, Illegal Occupancy -- No Cert / Unfit",2013-07-23 10:53:00.000000,2701 W FAIRMOUNT AVE,No Contest,Court,Active,NS10349011,429,No,No,Guilty,215,215,2013-12-05,2014-02-03,1
13093583,CB AND MOORE MANAGEMENT LLC,"2701 W FAIRMOUNT AVE, MILWAUKEE, WI 53209",Municipal citation,"Ordinance 200-42-2-d, Illegal Occupancy -- No Cert / Unfit",2013-08-23 12:00:00.000000,2701 W FAIRMOUNT AVE,No Contest,Court,Active,NS10413061,429,No,No,Guilty,215,215,2013-12-05,2014-02-03,1
13094143,FOURTH ROUND HOLDING LLC,"1103 LAKEFIELD RD, GRAFTON, WI 53024",Municipal citation,"Ordinance 66-22-1-a, Create/Knowing Allow Lead-Based Nuisance",2013-06-07 11:30:00.000000,2141 N 47TH ST,No Contest,Defendant,Closed,61486600,791,No,No,Guilty,280,0,2014-05-20,2014-08-18,2
13094144,HELPING HANDS HOUSING INC,"3610 W NORTH AVE, MILWAUKEE, WI 53208",Municipal citation,"Ordinance 66-22-1-a, Create/Knowing Allow Lead-Based Nuisance",2013-06-13 10:00:00.000000,2525 N 44TH ST,No Contest,Court,Active,61486725,791,No,No,Guilty,791,791,2013-11-14,2014-01-13,2
13094469,DOITNOW INVESTMENTS LLC,"6320 W LUSCHER AVE, MILWAUKEE, WI 53218",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2013-04-25 00:00:00.000000,5327 W WRIGHT ST,No Contest,Gary McKenzie,Closed,10166881,0,No,No,Guilty,1180,0,2014-02-06,2014-04-07,2
13094470,WELLS FARGO BANK NA,"3476 Stateview BLV, Fort Mill, SC 29715--7203",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2012-12-27 00:00:00.000000,4926 N 40 ST,No Contest,Defense Attorney,Closed,9933921,0,No,No,Guilty,600,0,2014-02-06,2014-05-07,2
13094471,BB REAL ESTATE INVESTMENTS LLC,"1220 Apt. 103 E LOCUST ST, MILWAUKEE, WI 53212",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2013-03-18 00:00:00.000000,2832 N RICHARDS ST,No Contest,JOAH TUCKER,Closed,10086171,0,No,No,Guilty,880,0,2014-02-06,2014-06-30,2
13094472,PREMIER SOLUTIONS HOLDINGS ONE LLC,"PO BOX 210098, Milwaukee, WI 53221",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2013-05-15 00:00:00.000000,2928 N 30 ST,No Plea,,Closed,10215271,0,No,No,Dismissed without Prejudice,0,0,2014-02-25,2014-02-25,2
13094473,MAP 2012 LLC,"414 S 2ND ST, MILWAUKEE, WI 53204",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2013-06-04 00:00:00.000000,4719 N 36 ST,No Contest,Court,Active,10249121,0,Yes,No,Guilty,680,680,2013-12-04,2014-02-03,A
13094475,WWC OF MILWAUKEE LLC,"5615 W CAPITOL DRV, MILWAUKEE, WI 53216",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2013-02-13 00:00:00.000000,3204 N 6 ST,No Contest,JB Turner,Active,10019841,0,No,No,Guilty,3980,1630,2014-03-06,2015-06-17,2
13094487,HOPKINS COMMUNITY DEVELOPMENT CORP,"7136 W VILLARD AVE, MILWAUKEE, WI 53218",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2013-07-02 00:00:00.000000,2517 W HOPKINS ST,No Contest,Court,Active,10308971,0,No,No,Guilty,380,380,2013-12-04,2014-02-03,A
13094489,SEED TIME HARVEST LLC,"N54W17957 WALNUT WAY, MENOMONEE FALLS, WI 53051",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2013-04-15 00:00:00.000000,2648 N 49 ST,No Contest,Court,Active,10144521,0,Yes,No,Guilty,1930,1030,2013-12-04,2014-07-02,2
13094490,CARE INVESTMENT GROUP LLC,"9447 N 45TH ST, BROWN DEER, WI 53223",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2013-05-13 00:00:00.000000,4375 N GREEN BAY AVE,No Contest,Court,Closed,10207801,0,No,No,Guilty,1280,0,2013-12-04,2014-02-03,A
13094491,PRAYER HOUSE OF FAITH INC,"4778 N HOPKINS ST, MILWAUKEE, WI 53209--5956",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2013-04-25 00:00:00.000000,4775 N 37 ST,No Contest,Court,Active,10170291,0,Yes,No,Guilty,680,680,2013-12-04,2014-02-03,A
13094494,NORTH MILWAUKEE STATE BANK,"5630 W FOND DU LAC AVE, Milwaukee, WI 53216",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2012-11-07 00:00:00.000000,925 E CENTER ST,No Contest,Court,Closed,9848891,0,No,No,Guilty,1080,0,2014-03-20,2014-05-19,2
13094495,FOURTH ROUND HOLDING LLC,"1103 LAKEFIELD RD, GRAFTON, WI 53024",Municipal citation,"Ordinance 66-22-1-a, Create/Knowing Allow Lead-Based Nuisance",2013-06-07 11:30:00.000000,2114 N 47TH ST,No Plea,,Closed,61486563,791,No,No,Dismissed without Prejudice,0,0,2013-11-14,2013-11-14,2
13095124,EXTRA SHARP INVESTMENTS LLC,"5801 TOWN HALL DRV, SUN PRAIRIE, WI 53590",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2013-03-20 00:00:00.000000,2809 N 33 ST,No Contest,Michael McDermott,Active,10088411,0,Yes,No,Guilty,1230,1230,2014-03-20,2014-08-18,3
13095126,OOSH ENTERPRISES LLC,"3741 W NATIONAL AVE, Milwaukee, WI 53215",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2013-05-29 00:00:00.000000,3741 W NATIONAL AVE,No Contest,Steven Kmiec,Closed,10238641,0,No,No,Guilty,150,0,2013-12-11,2014-02-10,A
13095128,J & G RODMAN INVESTMENTS LLC,"2928 E KENWOOD BLV, MILWAUKEE, WI 53211",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2013-02-01 00:00:00.000000,2937 N MARYLAND AVE,No Contest,Gaurie Rodman RA,Closed,9992481,0,No,No,Guilty,380,0,2014-05-01,2014-06-30,2
13095129,TEMA INVESTMENTS LLC,"6421 Apt. 3 S CRABAPPLE CRT, OAK CREEK, WI 53154",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2012-11-05 00:00:00.000000,2865 N 36 ST,No Contest,Sami Rahmoun,Closed,9843531,0,No,No,Guilty,280,0,2014-01-09,2014-03-10,2
13096651,HORKAN PROPERTIES LLC,"1189 FOUR WINDS WAY, HARTLAND, WI 53029",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2013-07-12 00:00:00.000000,4101 W FAIRMOUNT AVE,No Contest,Court,Closed,10323131,0,No,No,Guilty,3880,0,2013-12-04,2014-02-03,A
13096657,LEAF PROPERTY INVESTMENTS LLC,"1032 E HOLT AVE, MILWAUKEE, WI 53207",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2013-05-02 00:00:00.000000,2562 S 9 PL,No Contest,"sam leaf, RA",Closed,10186421,0,No,No,Guilty,980,0,2014-04-01,2014-06-02,1
13096659,JEN ENTERPRISES LLC,"6165 S PRESTON LN, NEW BERLIN, WI 53151",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2013-04-05 00:00:00.000000,627 N 89 ST,No Contest,Eugenia Luy,Closed,10127511,0,No,No,Guilty,280,0,2013-12-04,2014-02-03,A
13096668,MILWAUKEE LANDMARK MALL LLC,"3123 W NORTH AVE, MILWAUKEE, WI 53208",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2013-01-17 00:00:00.000000,2228 W NORTH AVE,No Contest,"myra holland, RA",Closed,9969311,0,No,No,Guilty,680,0,2014-04-01,2014-06-30,1
13096669,BANK OF AMERICA,"16001 N DALLAS PKY, ADDISON, TX 75001",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2013-05-10 00:00:00.000000,5479 N 35 ST,No Contest,Court,Closed,10205031,0,No,No,Guilty,10000,0,2013-12-05,2014-02-03,1
13097223,WAHEEDS TIRE CENTER INC,"4087 N GREEN BAY RD, Milwaukee, WI 53209",Municipal citation,"Ordinance 295, Zoning Violations",2013-08-08 10:10:00.000000,2902 W BURLEIGH ST,No Contest,Court,Active,NS10386241,345,No,No,Guilty,345,345,2013-12-05,2014-02-03,1
13097224,WAHEEDS TIRE CENTER INC,"4087 N GREEN BAY RD, Milwaukee, WI 53209",Municipal citation,"Ordinance 295, Zoning Violations",2013-08-08 10:10:00.000000,2902 W BURLEIGH ST,No Contest,Court,Active,NS10386211,345,No,No,Guilty,345,345,2013-12-05,2014-02-03,1
13097234,2908 N 22 STREET LLC,"7311 W BURLEIGH ST, Milwaukee, WI 53210",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2012-08-09 00:00:00.000000,2908 N 22 ST,No Contest,Court,Closed,9656331,0,No,No,Guilty,880,0,2013-12-11,2014-02-10,A
13097239,PW 432 LLC,"2809 Apt. 204H FISH HATCHERY RD, MADISON, WI 53713",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2013-02-13 00:00:00.000000,1972 S 28 ST,No Contest,Court,Active,10017251,0,Yes,No,Guilty,2670,2670,2013-12-04,2014-02-03,A
13097240,KLEIN LAND LLC,"450 E LARAMIE LN, Milwaukee, WI 53217",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2012-12-05 00:00:00.000000,2881 N 32 ST,No Contest,Defense Attorney,Closed,9905061,0,No,No,Guilty,780,0,2014-04-01,2014-06-02,1
13097241,GLOBAL INNOVATIONS INVENTIONS & MANAGEME,"4744 N 54 ST, Milwaukee, WI 53218",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2013-02-26 00:00:00.000000,2840 N 37 ST,No Contest,Court,Active,10045411,0,Yes,No,Guilty,2980,2980,2013-12-05,2014-02-03,1
13097244,AZANIA PROPERTIES LLC,"5135 N 32 ST, Milwaukee, WI 53209",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2013-03-28 00:00:00.000000,5135 N 32 ST,No Contest,Winston Mabuya,Active,10108071,0,Yes,No,Guilty,1120,1100,2014-05-22,2014-08-20,3
13097248,J & G RODMAN INVESTMENTS LLC,"2928 E KENWOOD BLV, MILWAUKEE, WI 53211",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2013-05-09 00:00:00.000000,2405 N FREDERICK AVE,No Contest,Gaura Rodman,Closed,10202361,0,No,No,Guilty,1980,0,2014-03-20,2014-06-18,3
13097249,CRAMER STREET PROPERTIES LLC,"1015 SHORE DRV, TWIN LAKES, WI 53181",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2013-05-29 00:00:00.000000,3013 N CRAMER ST,No Contest,Court,Closed,10237961,0,No,No,Guilty,1180,0,2013-12-11,2014-02-10,A
13097250,PBR PROPERTIES LLC,"8577 S 68TH ST, FRANKLIN, WI 53132",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2013-01-03 00:00:00.000000,2422 N 53 ST,No Contest,Vance Jardon,Closed,9940372,0,No,No,Guilty,1000,0,2014-02-11,2014-04-14,3
13097253,PROVANTAGE PROPERTIES LLC,"P.O. BOX 359, SANDY, UT 84091",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2013-04-23 00:00:00.000000,2813 N 21 ST,No Contest,Defendant,Closed,10163181,0,No,No,Guilty,580,0,2014-02-27,2014-04-28,3
13097968,COMMUNITY FINANCIAL,"4535 W NORTH AVE, MILWAUKEE, WI 53208",Traffic citation,"Statute 347.07(2)(b), Operate Vehicle w/ NonRed Taillights",2013-10-07 09:24:00.000000,SHERMAN BLVD N / NORTH AVE W,No Contest,Court,Closed,S5472600,76.2,No,No,Guilty,76.2,0,2013-11-27,2014-01-27,2
